block_number,duration,CPU Usage,IP
100,0.865393877029419,25.4,http://192.168.0.164:5000
101,0.4060091972351074,28.9,http://192.168.0.164:5000
102,0.7804384231567383,26.5,http://192.168.0.164:5000
103,0.5020995140075684,27.1,http://192.168.0.164:5000
104,0.4526493549346924,25.8,http://192.168.0.164:5000
105,0.8565590381622314,24.7,http://192.168.0.164:5000
106,0.22244524955749512,25.6,http://192.168.0.164:5000
107,1.1930296421051025,25.8,http://192.168.0.164:5000
108,0.2823190689086914,27.0,http://192.168.0.164:5000
109,0.48325085639953613,24.6,http://192.168.0.164:5000
110,0.40890073776245117,31.1,http://192.168.0.164:5000
111,0.29453349113464355,29.9,http://192.168.0.164:5000
112,0.8719024658203125,25.7,http://192.168.0.164:5000
113,0.657477617263794,24.9,http://192.168.0.164:5000
114,0.9331214427947998,25.7,http://192.168.0.164:5000
115,0.2080395221710205,25.6,http://192.168.0.164:5000
116,0.9715933799743652,27.1,http://192.168.0.164:5000
117,0.5367250442504883,20.0,http://192.168.0.164:5000
118,0.6061325073242188,26.9,http://192.168.0.164:5000
119,1.6097121238708496,26.0,http://192.168.0.164:5000
120,0.369063138961792,29.7,http://192.168.0.164:5000
121,0.4763631820678711,15.9,http://192.168.0.164:5000
122,1.017702579498291,25.1,http://192.168.0.164:5000
123,0.43162965774536133,24.1,http://192.168.0.164:5000
124,1.3222424983978271,23.9,http://192.168.0.164:5000
125,0.5237541198730469,26.3,http://192.168.0.164:5000
126,0.5980684757232666,21.2,http://192.168.0.164:5000
127,0.4090158939361572,19.1,http://192.168.0.164:5000
128,0.3832213878631592,11.8,http://192.168.0.164:5000
129,0.8305556774139404,23.8,http://192.168.0.164:5000
130,0.3119359016418457,25.0,http://192.168.0.164:5000
131,1.1686406135559082,25.1,http://192.168.0.164:5000
132,0.7959325313568115,23.5,http://192.168.0.164:5000
133,0.3263871669769287,29.2,http://192.168.0.164:5000
134,0.5632448196411133,22.9,http://192.168.0.164:5000
135,2.34698224067688,25.4,http://192.168.0.164:5000
136,0.6225359439849854,22.6,http://192.168.0.164:5000
137,0.2968456745147705,31.9,http://192.168.0.164:5000
138,0.6664018630981445,23.8,http://192.168.0.164:5000
139,0.8708078861236572,23.0,http://192.168.0.164:5000
140,0.4739220142364502,24.9,http://192.168.0.164:5000
141,0.6880896091461182,23.8,http://192.168.0.164:5000
142,1.313735008239746,26.8,http://192.168.0.164:5000
143,0.8606228828430176,23.4,http://192.168.0.164:5000
144,0.7367496490478516,22.1,http://192.168.0.164:5000
145,1.505892038345337,26.5,http://192.168.0.164:5000
146,0.9274418354034424,25.9,http://192.168.0.164:5000
147,1.3778512477874756,24.7,http://192.168.0.164:5000
148,0.6575393676757812,21.7,http://192.168.0.164:5000
149,0.20454072952270508,21.0,http://192.168.0.164:5000
150,2.048828363418579,24.6,http://192.168.0.164:5000
151,0.21014857292175293,25.6,http://192.168.0.164:5000
152,0.28395962715148926,24.8,http://192.168.0.164:5000
153,1.150437593460083,23.7,http://192.168.0.164:5000
154,1.0916309356689453,23.0,http://192.168.0.164:5000
155,0.4858825206756592,24.6,http://192.168.0.164:5000
156,0.3064093589782715,28.6,http://192.168.0.164:5000
157,1.2216613292694092,24.0,http://192.168.0.164:5000
158,0.34166741371154785,25.2,http://192.168.0.164:5000
159,0.36010193824768066,29.1,http://192.168.0.164:5000
160,0.6958792209625244,23.3,http://192.168.0.164:5000
161,0.3703901767730713,27.0,http://192.168.0.164:5000
162,1.041717767715454,26.8,http://192.168.0.164:5000
163,0.8465747833251953,20.9,http://192.168.0.164:5000
164,0.9467048645019531,24.5,http://192.168.0.164:5000
165,1.6985042095184326,25.0,http://192.168.0.164:5000
166,0.21584177017211914,27.2,http://192.168.0.164:5000
167,0.8086199760437012,24.6,http://192.168.0.164:5000
168,0.7440059185028076,22.9,http://192.168.0.164:5000
169,1.2442963123321533,23.9,http://192.168.0.164:5000
170,0.7616980075836182,23.4,http://192.168.0.164:5000
171,0.4921126365661621,23.2,http://192.168.0.164:5000
172,1.5518507957458496,25.1,http://192.168.0.164:5000
173,1.3473351001739502,25.8,http://192.168.0.164:5000
174,0.7428567409515381,21.6,http://192.168.0.164:5000
175,0.7013204097747803,23.7,http://192.168.0.164:5000
176,0.9541950225830078,24.6,http://192.168.0.164:5000
177,2.0013418197631836,24.8,http://192.168.0.164:5000
178,0.2857375144958496,27.2,http://192.168.0.164:5000
179,0.9460465908050537,24.2,http://192.168.0.164:5000
180,0.40827465057373047,28.8,http://192.168.0.164:5000
181,1.472179889678955,26.1,http://192.168.0.164:5000
182,0.6300809383392334,25.1,http://192.168.0.164:5000
183,0.7257030010223389,22.4,http://192.168.0.164:5000
184,1.0781605243682861,24.9,http://192.168.0.164:5000
185,0.5304701328277588,23.9,http://192.168.0.164:5000
186,1.7967252731323242,26.1,http://192.168.0.164:5000
187,0.24831485748291016,27.0,http://192.168.0.164:5000
188,0.23722171783447266,28.3,http://192.168.0.164:5000
189,0.36617374420166016,27.6,http://192.168.0.164:5000
190,1.484471321105957,25.3,http://192.168.0.164:5000
191,0.2175586223602295,26.7,http://192.168.0.164:5000
192,1.408437728881836,25.6,http://192.168.0.164:5000
193,0.6990664005279541,23.3,http://192.168.0.164:5000
194,1.9265353679656982,25.1,http://192.168.0.164:5000
195,0.5220298767089844,23.6,http://192.168.0.164:5000
196,0.23677635192871094,27.1,http://192.168.0.164:5000
197,0.31566524505615234,26.0,http://192.168.0.164:5000
198,0.40004730224609375,27.6,http://192.168.0.164:5000
199,0.3869967460632324,29.9,http://192.168.0.164:5000
200,0.42525458335876465,24.2,http://192.168.0.164:5000
201,0.533052921295166,23.1,http://192.168.0.164:5000
